"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Males","55 years and over","Current dollars","75","units","0","v1063665786","7.3.2.44.2.4","","x","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","962.13","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","1041.21","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Males","55 years and over","Current dollars","75","units","0","v1063665798","7.3.2.45.2.4","973.48","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Males","55 years and over","Current dollars","75","units","0","v1063665810","7.3.2.46.2.4","","x","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","699.71","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","754.31","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","726.66","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","746.56","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","755.98","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","767.04","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","799.98","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","798.96","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","807.00","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","836.87","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","870.33","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","851.05","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","883.47","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","888.60","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","874.19","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","898.64","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","862.64","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","946.32","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","946.96","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","957.75","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","1000.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","967.05","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","1047.22","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","1087.80","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Males","55 years and over","Current dollars","75","units","0","v1063665822","7.3.2.47.2.4","1052.07","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","967.14","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1108.77","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1347.81","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1382.30","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1300.52","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1433.50","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1412.14","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Males","55 years and over","Current dollars","75","units","0","v1063665834","7.3.2.48.2.4","1397.12","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","669.57","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","712.31","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","642.59","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","677.97","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","697.14","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","709.86","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","731.80","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","725.82","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","736.04","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","799.34","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","799.30","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","774.86","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","811.05","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","762.10","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","796.38","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","861.95","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","773.39","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","849.77","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","860.14","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","895.11","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","881.77","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","919.80","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","979.84","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","993.39","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Males","55 years and over","Current dollars","75","units","0","v1063665846","7.3.2.49.2.4","978.93","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","696.26","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","731.78","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","730.95","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Males","55 years and over","Current dollars","75","units","0","v1063665858","7.3.2.50.2.4","750.55","","","","2"
