"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","923.17","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","1035.31","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Supervisors and technical occupations in natural resources, agriculture and related production [82]","Females","25 to 54 years","Current dollars","75","units","0","v1063665789","7.3.2.44.3.3","1500.06","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","396.64","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","388.42","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","389.92","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","444.28","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","427.24","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","405.39","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","439.35","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","498.04","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","489.55","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","475.65","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","499.09","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","490.60","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","534.68","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","552.64","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","575.86","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","630.07","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","596.30","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","593.07","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","665.74","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","626.81","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","688.09","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","666.63","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","832.64","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","778.82","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Workers in natural resources, agriculture and related production [84]","Females","25 to 54 years","Current dollars","75","units","0","v1063665801","7.3.2.45.3.3","828.26","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","472.01","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","411.24","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","402.42","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","649.48","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","549.26","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","546.33","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","607.30","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","623.86","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","801.51","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","637.30","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Harvesting, landscaping and natural resources labourers [86]","Females","25 to 54 years","Current dollars","75","units","0","v1063665813","7.3.2.46.3.3","798.01","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","483.92","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","486.31","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","489.81","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","512.78","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","522.44","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","539.65","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","560.65","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","567.33","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","583.53","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","584.25","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","594.70","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","610.82","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","644.70","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","631.26","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","671.59","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","664.09","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","670.53","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","709.76","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","711.05","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","715.91","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","714.26","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","771.01","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","832.97","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","803.44","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in manufacturing and utilities [9]","Females","25 to 54 years","Current dollars","75","units","0","v1063665825","7.3.2.47.3.3","853.61","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","586.16","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","635.10","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","628.77","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","658.40","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","631.32","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","748.23","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","747.47","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","779.99","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","757.64","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","753.51","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","747.20","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","752.82","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","899.54","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","819.24","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","912.22","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","810.07","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","901.36","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","992.73","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","956.13","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","1035.89","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","952.50","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","985.49","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","1220.95","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","980.42","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","25 to 54 years","Current dollars","75","units","0","v1063665837","7.3.2.48.3.3","1309.35","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","443.88","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","452.10","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","468.64","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","496.62","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","503.60","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","517.91","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","563.51","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","560.72","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","573.17","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","566.28","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","578.52","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","600.97","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","622.32","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","640.60","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","663.10","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","664.04","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","644.14","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","685.39","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","707.41","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","667.25","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","674.97","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","731.54","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","798.00","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","790.61","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Processing and manufacturing machine operators and related production workers [94]","Females","25 to 54 years","Current dollars","75","units","0","v1063665849","7.3.2.49.3.3","780.12","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assemblers in manufacturing [95]","Females","25 to 54 years","Current dollars","75","units","0","v1063665861","7.3.2.50.3.3","519.14","","","","2"
