"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","751.97","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","874.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","930.80","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","874.38","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","810.61","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations [7]","Females","55 years and over","Current dollars","75","units","0","v1063665706","7.3.2.37.3.4","883.28","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","1045.71","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Industrial, electrical and construction trades [72]","Females","55 years and over","Current dollars","75","units","0","v1063665718","7.3.2.38.3.4","","x","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Maintenance and equipment operation trades [73]","Females","55 years and over","Current dollars","75","units","0","v1063665730","7.3.2.39.3.4","","x","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","516.36","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","522.52","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","455.50","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","607.55","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","490.54","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","472.31","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","606.44","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","550.12","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","567.58","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","583.31","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","659.18","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","685.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","766.84","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","649.14","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","617.84","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Other installers, repairers and servicers and material handlers [74]","Females","55 years and over","Current dollars","75","units","0","v1063665742","7.3.2.40.3.4","812.53","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","606.02","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","462.81","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","527.48","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","593.33","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","585.78","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","629.67","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","534.84","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","738.51","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","809.15","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","888.86","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","963.63","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","1015.90","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","982.59","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Transport and heavy equipment operation and related maintenance occupations [75]","Females","55 years and over","Current dollars","75","units","0","v1063665754","7.3.2.41.3.4","837.09","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Trades helpers, construction labourers and related occupations [76]","Females","55 years and over","Current dollars","75","units","0","v1063665766","7.3.2.42.3.4","","x","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Natural resources, agriculture and related production occupations [8]","Females","55 years and over","Current dollars","75","units","0","v1063665778","7.3.2.43.3.4","","x","","","2"
